,Unnamed: 0,num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos
11970,3081371,1469355,RR1400100202210,2022-10-05,RR,2022,10,102022,1400100,QUARTA-FEIRA,NOITE,COLISAO TRASEIRA,NAO INFORMADO,AV VENEZUELA,0,0,LIBERDADE,0,2.8305083,-60.6986649,220500,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11971,3081372,1059567,RR1400472202210,2022-10-30,RR,2022,10,102022,1400472,DOMINGO,NOITE,CHOQUE,NAO INFORMADO,R ARAGUAIA,0,69373000,,0,0.9468983,-60.4248056,213000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11972,3081373,482224,RR1400100202210,2022-10-20,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO,NAO INFORMADO,R HITLER DE LUCENA,0,0,CARANA,0,2.8415952,-60.7202503,183500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11973,3081374,1092053,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV PADRE ANCHIETA,0,69314214,SILVIO LEITE,0,2.8266189,-60.7376256,91000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11974,3081375,4400620,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,MADRUGADA,COLISAO TRANSVERSAL,NAO INFORMADO,AV DOM APARECIDO JOSE DIAS,0,69317488,CIDADE SATELITE,0,2.8508046,-60.7561838,23200,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11975,3081376,113681,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R MAURO CAMPELLO,0,0,JOQUEI CLUBE,0,2.8000691,-60.7234787,131000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11976,3081377,1819043,RR1400100202210,2022-10-19,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,R FELIPE XAUD,0,0,BURITIS,0,2.8105549,-60.7168374,72500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11977,3081378,3958902,RR1400100202210,2022-10-29,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV JOAO ALENCAR,0,0,AEROPORTO,0,2.8497718,-60.7047018,84100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11978,3081379,3551006,RR1400100202210,2022-10-04,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R NAPOLIS,0,69312675,CINTURAO VERDE,0,2.798162,-60.7168151,141400,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11979,3081380,2790053,RR1400100202210,2022-10-17,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,SANTA TEREZA,0,2.8206339,-60.6737553,154200,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11980,3081381,951868,RR1400100202210,2022-10-30,RR,2022,10,102022,1400100,DOMINGO,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R FRANCISCO ANACLETO DA SILVA,0,0,EQUATORIAL,0,2.8219626,-60.752814,214700,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11981,3081382,691437,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,AV BRASIL,0,0,13 DE SETEMBRO,0,2.772108,-60.7150036,100600,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11982,3081383,723631,RR1400472202210,2022-10-21,RR,2022,10,102022,1400472,SEXTA-FEIRA,NOITE,CHOQUE,NAO INFORMADO,AV  ANTONIO CARLOS LACERDA GAGO,0,69373000,,0,0.940717,-60.4351226,204000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11983,3081384,575192,RR1400100202210,2022-10-06,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R LAURA PINHEIRO MAIA,1800,69316738,SANTA LUZIA,0,2.8047091,-60.7509401,212900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11984,3081385,4407062,RR1400050202210,2022-10-07,RR,2022,10,102022,1400050,SEXTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,RR 325,0,69350000,,2,2.9926147,-61.3115797,135000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11985,3081386,2983663,RR1400100202210,2022-10-07,RR,2022,10,102022,1400100,SEXTA-FEIRA,TARDE,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,RR 319,0,0,ZONA RURAL,0,3.4340859,-60.3033336,170000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11986,3081387,3301549,RR1400100202210,2022-10-08,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R ESTRELA DALVA,0,0,ARACELIS,0,2.7835564,-60.7268364,94500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11987,3081388,2909054,RR1400472202210,2022-10-18,RR,2022,10,102022,1400472,TERCA-FEIRA,MANHA,COLISAO LATERAL,NAO INFORMADO,AV DRA  YANDARA,0,69373000,,0,0.9447221,-60.4342643,102300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11988,3081389,4353912,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R PARQUE INDUSTRIAL,0,0,AQUILINO MOTA,0,2.7739786,-60.711024,153000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11989,3081390,1997861,RR1400100202210,2022-10-01,RR,2022,10,102022,1400100,SABADO,NOITE,COLISAO LATERAL,NAO INFORMADO,AV DOM APARECIDO JOSE DIAS,31,69317488,CIDADE SATELITE,0,2.8508046,-60.7561838,190800,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11990,3081391,2601393,RR1400100202210,2022-10-19,RR,2022,10,102022,1400100,QUARTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,PRACA DO CENTRO CIVICO,0,69306690,CENTRO,0,2.820464,-60.6721165,200000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11991,3081392,2087509,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,NOITE,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,AV BRASIL,0,0,PRICUMA,0,2.772108,-60.7150036,181100,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11992,3081393,1336562,RR1400100202210,2022-10-04,RR,2022,10,102022,1400100,TERCA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,AV DOM APARECIDO JOSE DIAS,0,69317488,CIDADE SATELITE,0,2.8508046,-60.7561838,183000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11993,3081394,588068,RR1400100202210,2022-10-10,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,ENGAVETAMENTO,NAO INFORMADO,R AUGUSTO CESAR L. MOURA,0,0,PARAVIANA,0,2.8206339,-60.6737553,205400,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11994,3081395,654763,RR1400472202210,2022-10-25,RR,2022,10,102022,1400472,TERCA-FEIRA,TARDE,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,AV  ANTONIO CARLOS LACERDA GAGO,0,69373000,,0,0.940717,-60.4351226,132000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11995,3081396,3339299,RR1400100202210,2022-10-18,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,AV VILLE ROY,0,0,SAO VICENTE,0,2.8314066,-60.6637843,174000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11996,3081397,2665343,RR1400050202210,2022-10-13,RR,2022,10,102022,1400050,QUINTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,RR 325,0,69350000,,0,2.9926147,-61.3115797,165000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11997,3081398,3639426,RR1400100202210,2022-10-01,RR,2022,10,102022,1400100,SABADO,TARDE,COLISAO LATERAL,NAO INFORMADO,AV PARIME BRASIL,0,0,CARANA,0,2.8473885,-60.7239506,163000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11998,3081399,2897887,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,MANHA,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,R SAO FRANCISCO,535,69312347,BELA VISTA,0,2.8038915,-60.7102027,100100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11999,3081400,4151411,RR1400100202210,2022-10-19,RR,2022,10,102022,1400100,QUARTA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,AV BENTO GONCALVES,1998,0,OPERARIO,0,2.7780037,-60.7470927,195900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12000,3081401,3210078,RR1400100202210,2022-10-08,RR,2022,10,102022,1400100,SABADO,NOITE,COLISAO FRONTAL,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,224500,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12001,3081402,158216,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,R CAP  CLOVIS DA COSTA,2193,69315666,SAO BENTO,0,2.7815602,-60.7141809,183000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12002,3081403,995940,RR1400472202210,2022-10-26,RR,2022,10,102022,1400472,QUARTA-FEIRA,NOITE,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,BR 174,0,0,,192,-0.1778149,-60.6870639,220000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12003,3081404,204553,RR1400472202210,2022-10-25,RR,2022,10,102022,1400472,TERCA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,BR 174,0,0,,223,-0.1778149,-60.6870639,120000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12004,3081405,1891634,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV DOS IMIGRANTES,0,0,BURITIS,0,2.8174857,-60.7127355,114300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12005,3081406,1665391,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,R ESTRELA DALVA,0,0,RAIAR DO SOL,0,2.7835564,-60.7268364,194600,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12006,3081407,2334506,RR1400100202210,2022-10-30,RR,2022,10,102022,1400100,DOMINGO,MADRUGADA,COLISAO TRANSVERSAL,NAO INFORMADO,AV VILLE ROY,0,0,SAO VICENTE,0,2.8314066,-60.6637843,0,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12007,3081408,1247387,RR1400407202210,2022-10-22,RR,2022,10,102022,1400407,SABADO,DESCONHECIDO,COLISAO,NAO INFORMADO,REGIAO DE NORMANDIA,0,69355000,,0,3.87970729,-59.6339974,999999,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12008,3081409,3108682,RR1400100202210,2022-10-28,RR,2022,10,102022,1400100,SEXTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV DOS IMIGRANTES,0,0,BURITIS,0,2.8174857,-60.7127355,155500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12009,3081410,3077740,RR1400472202210,2022-10-13,RR,2022,10,102022,1400472,QUINTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,AV DRA  YANDARA,0,69373000,,0,0.9447221,-60.4342643,135000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12010,3081411,142814,RR1400100202210,2022-10-26,RR,2022,10,102022,1400100,QUARTA-FEIRA,NOITE,COLISAO,NAO INFORMADO,AV PARIME BRASIL,0,0,CARANA,0,2.8473885,-60.7239506,185000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12011,3081412,3115408,RR1400100202210,2022-10-17,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R RUTH PINHEIRO,0,0,TANCREDO NEVES,0,2.8195258,-60.72139,143000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12012,3081413,3410623,RR1400472202210,2022-10-17,RR,2022,10,102022,1400472,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV SEN. HELIO CAMPOS,0,69373000,,0,0.9396299,-60.4394125,165000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12013,3081414,3508305,RR1400100202210,2022-10-28,RR,2022,10,102022,1400100,SEXTA-FEIRA,MADRUGADA,COLISAO,NAO INFORMADO,R PEDRO ALDEMAR BANTIM,0,69316705,SILVIO BOTELHO,0,2.7993057,-60.7417988,35000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12014,3081415,1747676,RR1400100202210,2022-10-10,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO TRASEIRA,NAO INFORMADO,R FRANCISCO CUSTODIO DE ANDRADE,1757,0,TANCREDO NEVES,0,2.8210983,-60.7222587,200900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12015,3081416,1806937,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R ADEMARIO SANTOS,0,0,CAIMBE,0,2.8269704,-60.7185802,121900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12016,3081417,2521257,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R RAIMUNDO PENAFORT,2384,0,ASA BRANCA,0,2.8129555,-60.7182366,161300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12017,3081418,2391775,RR1400100202210,2022-10-30,RR,2022,10,102022,1400100,DOMINGO,TARDE,CHOQUE,NAO INFORMADO,R ANAUA,0,69305150,DOS ESTADOS,0,2.8373816,-60.6871016,165000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12018,3081419,438705,RR1400100202210,2022-10-30,RR,2022,10,102022,1400100,DOMINGO,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R JANDIRA LAGO,0,69309000,BURITIS,0,2.8249669,-60.7077121,194000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12019,3081420,2008950,RR1400506202210,2022-10-09,RR,2022,10,102022,1400506,DOMINGO,MANHA,COLISAO,NAO INFORMADO,VICINAL 26,0,0,,31,0.9415101,-59.9136967,93000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12020,3081421,1029027,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV SEBASTIAO DINIZ,0,0,CENTRO,0,2.8129674,-60.673072,111300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12021,3081422,2881678,RR1400100202210,2022-10-08,RR,2022,10,102022,1400100,SABADO,NOITE,COLISAO LATERAL,NAO INFORMADO,RR 205,0,0,MURILO TEIXEIRA,0,2.8395799,-60.740121,193600,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12022,3081423,1337285,RR1400209202210,2022-10-28,RR,2022,10,102022,1400209,SEXTA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,RR 325,325,69360000,,0,1.8225091,-61.1265406,194000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12023,3081424,3722402,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R LAURA PINHEIRO MAIA,0,69316738,SEN. HELIO CAMPOS,0,2.8047091,-60.7509401,132000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12024,3081425,2675561,RR1400472202210,2022-10-05,RR,2022,10,102022,1400472,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,BR 432,0,0,,1,2.0832189,-60.6327528,153500,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12025,3081426,1934186,RR1400100202210,2022-10-01,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV DOM APARECIDO JOSE DIAS,0,69317488,CIDADE SATELITE,0,2.8508046,-60.7561838,112000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12026,3081427,4339757,RR1400100202210,2022-10-08,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV PRINCESA ISABEL,0,0,TANCREDO NEVES,0,2.8277844,-60.7150654,105000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12027,3081428,1408444,RR1400100202210,2022-10-09,RR,2022,10,102022,1400100,DOMINGO,MADRUGADA,COLISAO TRASEIRA,NAO INFORMADO,AV PRINCESA ISABEL,0,0,TANCREDO NEVES,0,2.8277844,-60.7150654,20000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12028,3081429,590973,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,AV ATAIDE TEIVE,4707,0,ASA BRANCA,0,2.8178426,-60.7250229,81700,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
